id,name,isMain,word_id
1317,прилагательное,0,803
1318,существительное,1,804
1319,прилагательное,0,804
1320,существительное,1,805
1321,существительное,1,805
1322,существительное,1,806
1323,глагол,1,807
1324,существительное,0,807
1325,существительное,0,807
1326,глагол,1,808
